#Valores de X 	 AbsorptionProbability
21.2821282	0.2258647	1.0000000
21.2861286	0.2258647	1.0000000
21.2901290	0.2258647	1.0000000
21.2941294	0.2258647	1.0000000
21.2981298	0.2258647	1.0000000
21.3021302	0.2258647	1.0000000
21.3061306	0.2258647	1.0000000
21.3101310	0.2258647	1.0000000
21.3141314	0.2258647	1.0000000
21.3181318	0.2258647	1.0000000
21.3221322	0.2258647	1.0000000
21.3261326	0.2258647	1.0000000
21.3301330	0.2258647	1.0000000
21.3341334	0.2258647	1.0000000
21.3381338	0.2258647	1.0000000
21.3421342	0.2258647	1.0000000
21.3461346	0.2258647	1.0000000
21.3501350	0.2258647	1.0000000
21.3541354	0.2258647	1.0000000
21.3581358	0.2258647	1.0000000
21.3621362	0.2258647	1.0000000
21.3661366	0.2258647	1.0000000
21.3701370	0.2258647	1.0000000
21.3741374	0.2258647	1.0000000
21.3781378	0.2258647	1.0000000
21.3821382	0.2258647	1.0000000
21.3861386	0.2258647	1.0000000
21.3901390	0.2258647	1.0000000
21.3941394	0.2258647	1.0000000
21.3981398	0.2258647	1.0000000
21.4021402	0.2258647	1.0000000
21.4061406	0.2258647	1.0000000
21.4101410	0.2258647	1.0000000
21.4141414	0.2258647	1.0000000
21.4181418	0.2258647	1.0000000
21.4221422	0.2258647	1.0000000
21.4261426	0.2258647	1.0000000
21.4301430	0.2258647	1.0000000
21.4341434	0.2258647	1.0000000
21.4381438	0.2258647	1.0000000
21.4421442	0.2258647	1.0000000
21.4461446	0.2258647	1.0000000
21.4501450	0.2258647	1.0000000
21.4541454	0.2258647	1.0000000
21.4581458	0.2258647	1.0000000
21.4621462	0.2258647	1.0000000
21.4661466	0.2258647	1.0000000
21.4701470	0.2258647	1.0000000
21.4741474	0.2258647	1.0000000
21.4781478	0.2258647	1.0000000
21.4821482	0.2258647	1.0000000
21.4861486	0.2258647	1.0000000
21.4901490	0.2258647	1.0000000
21.4941494	0.2258647	1.0000000
21.4981498	0.2258647	1.0000000
21.5021502	0.2258647	1.0000000
21.5061506	0.2258647	1.0000000
21.5101510	0.2258647	1.0000000
21.5141514	0.2258647	1.0000000
21.5181518	0.2258647	1.0000000
21.5221522	0.2258647	1.0000000
21.5261526	0.2258647	1.0000000
21.5301530	0.2258647	1.0000000
21.5341534	0.2258647	1.0000000
21.5381538	0.2258647	1.0000000
21.5421542	0.2258647	1.0000000
21.5461546	0.2258647	1.0000000
21.5501550	0.2258647	1.0000000
21.5541554	0.2258647	1.0000000
21.5581558	0.2258647	1.0000000
21.5621562	0.2258647	1.0000000
21.5661566	0.2258647	1.0000000
21.5701570	0.2258647	1.0000000
21.5741574	0.2258647	1.0000000
21.5781578	0.2258647	1.0000000
21.5821582	0.2258647	1.0000000
21.5861586	0.2258647	1.0000000
21.5901590	0.2258647	1.0000000
21.5941594	0.2258647	1.0000000
21.5981598	0.2258647	1.0000000
21.6021602	0.2258647	1.0000000
21.6061606	0.2258647	1.0000000
21.6101610	0.2258647	1.0000000
21.6141614	0.2258647	1.0000000
21.6181618	0.2258647	1.0000000
21.6221622	0.2258647	1.0000000
21.6261626	0.2258647	1.0000000
21.6301630	0.2258647	1.0000000
21.6341634	0.2258647	1.0000000
21.6381638	0.2258647	1.0000000
21.6421642	0.2258647	1.0000000
21.6461646	0.2258647	1.0000000
21.6501650	0.2258647	1.0000000
21.6541654	0.2258647	1.0000000
21.6581658	0.2258647	1.0000000
21.6621662	0.2258647	1.0000000
21.6661666	0.2258647	1.0000000
21.6701670	0.2258647	1.0000000
21.6741674	0.2258647	1.0000000
21.6781678	0.2258647	1.0000000
21.6821682	0.2258647	1.0000000
21.6861686	0.2258647	1.0000000
21.6901690	0.2258647	1.0000000
21.6941694	0.2258647	1.0000000
21.6981698	0.2258647	1.0000000
21.7021702	0.2258647	1.0000000
21.7061706	0.2258647	1.0000000
21.7101710	0.2258647	1.0000000
21.7141714	0.2258647	1.0000000
21.7181718	0.2258647	1.0000000
21.7221722	0.2258647	1.0000000
21.7261726	0.2258647	1.0000000
21.7301730	0.2258647	1.0000000
21.7341734	0.2258647	1.0000000
21.7381738	0.2258647	1.0000000
21.7421742	0.2258647	1.0000000
21.7461746	0.2258647	1.0000000
21.7501750	0.2258647	1.0000000
21.7541754	0.2258647	1.0000000
21.7581758	0.2258647	1.0000000
21.7621762	0.2258647	1.0000000
21.7661766	0.2258647	1.0000000
21.7701770	0.2258647	1.0000000
21.7741774	0.2258647	1.0000000
21.7781778	0.2258647	1.0000000
21.7821782	0.2258647	1.0000000
21.7861786	0.2258647	1.0000000
21.7901790	0.2258647	1.0000000
21.7941794	0.2258647	1.0000000
21.7981798	0.2258647	1.0000000
21.8021802	0.2258647	1.0000000
21.8061806	0.2258647	1.0000000
21.8101810	0.2258647	1.0000000
21.8141814	0.2258647	1.0000000
21.8181818	0.2258647	1.0000000
21.8221822	0.2258647	1.0000000
21.8261826	0.2258647	1.0000000
21.8301830	0.2258647	1.0000000
21.8341834	0.2258647	1.0000000
21.8381838	0.2258647	1.0000000
21.8421842	0.2258647	1.0000000
21.8461846	0.2258647	1.0000000
21.8501850	0.2258647	1.0000000
21.8541854	0.2258647	1.0000000
21.8581858	0.2258647	1.0000000
21.8621862	0.2258647	1.0000000
21.8661866	0.2258647	1.0000000
21.8701870	0.2258647	1.0000000
21.8741874	0.2258647	1.0000000
21.8781878	0.2258647	1.0000000
21.8821882	0.2258647	1.0000000
21.8861886	0.2258647	1.0000000
21.8901890	0.2258647	1.0000000
21.8941894	0.2258647	1.0000000
21.8981898	0.2258647	1.0000000
21.9021902	0.2258647	1.0000000
21.9061906	0.2258647	1.0000000
21.9101910	0.2258647	1.0000000
21.9141914	0.2258647	1.0000000
21.9181918	0.2258647	1.0000000
21.9221922	0.2258647	1.0000000
21.9261926	0.2258647	1.0000000
21.9301930	0.2258647	1.0000000
21.9341934	0.2258647	1.0000000
21.9381938	0.2258647	1.0000000
21.9421942	0.2258647	1.0000000
21.9461946	0.2258647	1.0000000
21.9501950	0.2258647	1.0000000
21.9541954	0.2258647	1.0000000
21.9581958	0.2258647	1.0000000
21.9621962	0.2258647	1.0000000
21.9661966	0.2258647	1.0000000
21.9701970	0.2258647	1.0000000
21.9741974	0.2258647	1.0000000
21.9781978	0.2258647	1.0000000
21.9821982	0.2258647	1.0000000
21.9861986	0.2258647	1.0000000
21.9901990	0.2258647	1.0000000
21.9941994	0.2258647	1.0000000
21.9981998	0.2258647	1.0000000
22.0022002	0.2258647	1.0000000
22.0062006	0.2258647	1.0000000
22.0102010	0.2258647	1.0000000
22.0142014	0.2258647	1.0000000
22.0182018	0.2258647	1.0000000
22.0222022	0.2258647	1.0000000
22.0262026	0.2258647	1.0000000
22.0302030	0.2258647	1.0000000
22.0342034	0.2258647	1.0000000
22.0382038	0.2258647	1.0000000
22.0422042	0.2258647	1.0000000
22.0462046	0.2258647	1.0000000
22.0502050	0.2258647	1.0000000
22.0542054	0.2258647	1.0000000
22.0582058	0.2258647	1.0000000
22.0622062	0.2258647	1.0000000
22.0662066	0.2258647	1.0000000
22.0702070	0.2258647	1.0000000
22.0742074	0.2258647	1.0000000
22.0782078	0.2258647	1.0000000
22.0822082	0.2258647	1.0000000
22.0862086	0.2258647	1.0000000
22.0902090	0.2258647	1.0000000
22.0942094	0.2258647	1.0000000
22.0982098	0.2258647	1.0000000
22.1022102	0.2258647	1.0000000
22.1062106	0.2258647	1.0000000
22.1102110	0.2258647	1.0000000
22.1142114	0.2258647	1.0000000
22.1182118	0.2258647	1.0000000
22.1222122	0.2258647	1.0000000
22.1262126	0.2258647	1.0000000
22.1302130	0.2258647	1.0000000
22.1342134	0.2258647	1.0000000
22.1382138	0.2258647	1.0000000
22.1422142	0.2258647	1.0000000
22.1462146	0.2258647	1.0000000
22.1502150	0.2258647	1.0000000
22.1542154	0.2258647	1.0000000
22.1582158	0.2258647	1.0000000
22.1622162	0.2258647	1.0000000
22.1662166	0.2258647	1.0000000
22.1702170	0.2258647	1.0000000
22.1742174	0.2258647	1.0000000
22.1782178	0.2258647	1.0000000
22.1822182	0.2258647	1.0000000
22.1862186	0.2258647	1.0000000
22.1902190	0.2258647	1.0000000
22.1942194	0.2258647	1.0000000
22.1982198	0.2258647	1.0000000
22.2022202	0.2258647	1.0000000
22.2062206	0.2258647	1.0000000
22.2102210	0.2258647	1.0000000
22.2142214	0.2258647	1.0000000
22.2182218	0.2258647	1.0000000
22.2222222	0.2258647	1.0000000
22.2262226	0.2258647	1.0000000
22.2302230	0.2258647	1.0000000
22.2342234	0.2258647	1.0000000
22.2382238	0.2258647	1.0000000
22.2422242	0.2258647	1.0000000
22.2462246	0.2258647	1.0000000
22.2502250	0.2258647	1.0000000
22.2542254	0.2258647	1.0000000
22.2582258	0.2258647	1.0000000
22.2622262	0.2258647	1.0000000
22.2662266	0.2258647	1.0000000
22.2702270	0.2258647	1.0000000
22.2742274	0.2258647	1.0000000
22.2782278	0.2258647	1.0000000
22.2822282	0.2258647	1.0000000
22.2862286	0.2258647	1.0000000
22.2902290	0.2258647	1.0000000
22.2942294	0.2258647	1.0000000
22.2982298	0.2258647	1.0000000
22.3022302	0.2258647	1.0000000
22.3062306	0.2258647	1.0000000
22.3102310	0.2258647	1.0000000
22.3142314	0.2258647	1.0000000
22.3182318	0.2258647	1.0000000
22.3222322	0.2258647	1.0000000
22.3262326	0.2258647	1.0000000
22.3302330	0.2258647	1.0000000
22.3342334	0.2258647	1.0000000
22.3382338	0.2258647	1.0000000
22.3422342	0.2258647	1.0000000
22.3462346	0.2258647	1.0000000
22.3502350	0.2258647	1.0000000
22.3542354	0.2258647	1.0000000
22.3582358	0.2258647	1.0000000
22.3622362	0.2258647	1.0000000
22.3662366	0.2258647	1.0000000
22.3702370	0.2258647	1.0000000
22.3742374	0.2258647	1.0000000
22.3782378	0.2258647	1.0000000
22.3822382	0.2258647	1.0000000
22.3862386	0.2258647	1.0000000
22.3902390	0.2258647	1.0000000
22.3942394	0.2258647	1.0000000
22.3982398	0.2258647	1.0000000
22.4022402	0.2258647	1.0000000
22.4062406	0.2258647	1.0000000
22.4102410	0.2258647	1.0000000
22.4142414	0.2258647	1.0000000
22.4182418	0.2258647	1.0000000
22.4222422	0.2258647	1.0000000
22.4262426	0.2258647	1.0000000
22.4302430	0.2258647	1.0000000
22.4342434	0.2258647	1.0000000
22.4382438	0.2258647	1.0000000
22.4422442	0.2258647	1.0000000
22.4462446	0.2258647	1.0000000
22.4502450	0.2258647	1.0000000
22.4542454	0.2258647	1.0000000
22.4582458	0.2258647	1.0000000
22.4622462	0.2258647	1.0000000
22.4662466	0.2258647	1.0000000
22.4702470	0.2258647	1.0000000
22.4742474	0.2258647	1.0000000
22.4782478	0.2258647	1.0000000
22.4822482	0.2258647	1.0000000
22.4862486	0.2258647	1.0000000
22.4902490	0.2258647	1.0000000
22.4942494	0.2258647	1.0000000
22.4982498	0.2258647	1.0000000
22.5022502	0.2258647	1.0000000
22.5062506	0.2258647	1.0000000
22.5102510	0.2258647	1.0000000
22.5142514	0.2258647	1.0000000
22.5182518	0.2258647	1.0000000
22.5222522	0.2258647	1.0000000
22.5262526	0.2258647	1.0000000
22.5302530	0.2258647	1.0000000
22.5342534	0.2258647	1.0000000
22.5382538	0.2258647	1.0000000
22.5422542	0.2258647	1.0000000
22.5462546	0.2258647	1.0000000
22.5502550	0.2258647	1.0000000
22.5542554	0.2258647	1.0000000
22.5582558	0.2258647	1.0000000
22.5622562	0.2258647	1.0000000
22.5662566	0.2258647	1.0000000
22.5702570	0.2258647	1.0000000
22.5742574	0.2258647	1.0000000
22.5782578	0.2258647	1.0000000
22.5822582	0.2258647	1.0000000
22.5862586	0.2258647	1.0000000
22.5902590	0.2258647	1.0000000
22.5942594	0.2258647	1.0000000
22.5982598	0.2258647	1.0000000
22.6022602	0.2258647	1.0000000
22.6062606	0.2258647	1.0000000
22.6102610	0.2258647	1.0000000
22.6142614	0.2258647	1.0000000
22.6182618	0.2258647	1.0000000
22.6222622	0.2258647	1.0000000
22.6262626	0.2258647	1.0000000
22.6302630	0.2258647	1.0000000
22.6342634	0.2258647	1.0000000
22.6382638	0.2258647	1.0000000
22.6422642	0.2258647	1.0000000
22.6462646	0.2258647	1.0000000
22.6502650	0.2258647	1.0000000
22.6542654	0.2258647	1.0000000
22.6582658	0.2258647	1.0000000
22.6622662	0.2258647	1.0000000
22.6662666	0.2258647	1.0000000
22.6702670	0.2258647	1.0000000
22.6742674	0.2258647	1.0000000
22.6782678	0.2258647	1.0000000
22.6822682	0.2258647	1.0000000
22.6862686	0.2258647	1.0000000
22.6902690	0.2258647	1.0000000
22.6942694	0.2258647	1.0000000
22.6982698	0.2258647	1.0000000
22.7022702	0.2258647	1.0000000
22.7062706	0.2258647	1.0000000
22.7102710	0.2258647	1.0000000
22.7142714	0.2258647	1.0000000
22.7182718	0.2258647	1.0000000
22.7222722	0.2258647	1.0000000
22.7262726	0.2258647	1.0000000
22.7302730	0.2258647	1.0000000
22.7342734	0.2258647	1.0000000
22.7382738	0.2258647	1.0000000
22.7422742	0.2258647	1.0000000
22.7462746	0.2258647	1.0000000
22.7502750	0.2258647	1.0000000
22.7542754	0.2258647	1.0000000
22.7582758	0.2258647	1.0000000
22.7622762	0.2258647	1.0000000
22.7662766	0.2258647	1.0000000
22.7702770	0.2258647	1.0000000
22.7742774	0.2258647	1.0000000
22.7782778	0.2258647	1.0000000
22.7822782	0.2258647	1.0000000
22.7862786	0.2258647	1.0000000
22.7902790	0.2258647	1.0000000
22.7942794	0.2258647	1.0000000
22.7982798	0.2258647	1.0000000
22.8022802	0.2258647	1.0000000
22.8062806	0.2258647	1.0000000
22.8102810	0.2258647	1.0000000
22.8142814	0.2258647	1.0000000
22.8182818	0.2258647	1.0000000
22.8222822	0.2258647	1.0000000
22.8262826	0.2258647	1.0000000
22.8302830	0.2258647	1.0000000
22.8342834	0.2258647	1.0000000
22.8382838	0.2258647	1.0000000
22.8422842	0.2258647	1.0000000
22.8462846	0.2258647	1.0000000
22.8502850	0.2258647	1.0000000
22.8542854	0.2258647	1.0000000
22.8582858	0.2258647	1.0000000
22.8622862	0.2258647	1.0000000
22.8662866	0.2258647	1.0000000
22.8702870	0.2258647	1.0000000
22.8742874	0.2258647	1.0000000
22.8782878	0.2258647	1.0000000
22.8822882	0.2258647	1.0000000
22.8862886	0.2258647	1.0000000
22.8902890	0.2258647	1.0000000
22.8942894	0.2258647	1.0000000
22.8982898	0.2258647	1.0000000
22.9022902	0.2258647	1.0000000
22.9062906	0.2258647	1.0000000
22.9102910	0.2258647	1.0000000
22.9142914	0.2258647	1.0000000
22.9182918	0.2258647	1.0000000
22.9222922	0.2258647	1.0000000
22.9262926	0.2258647	1.0000000
22.9302930	0.2258647	1.0000000
22.9342934	0.2258647	1.0000000
22.9382938	0.2258647	1.0000000
22.9422942	0.2258647	1.0000000
22.9462946	0.2258647	1.0000000
22.9502950	0.2258647	1.0000000
22.9542954	0.2258647	1.0000000
22.9582958	0.2258647	1.0000000
22.9622962	0.2258647	1.0000000
22.9662966	0.2258647	1.0000000
22.9702970	0.2258647	1.0000000
22.9742974	0.2258647	1.0000000
22.9782978	0.2258647	1.0000000
22.9822982	0.2258647	1.0000000
22.9862986	0.2258647	1.0000000
22.9902990	0.2258647	1.0000000
22.9942994	0.2258647	1.0000000
22.9982998	0.2258647	1.0000000
23.0023002	0.2258647	1.0000000
23.0063006	0.2258647	1.0000000
23.0103010	0.2258647	1.0000000
23.0143014	0.2258647	1.0000000
23.0183018	0.2258647	1.0000000
23.0223022	0.2258647	1.0000000
23.0263026	0.2258647	1.0000000
23.0303030	0.2258647	1.0000000
23.0343034	0.2258647	1.0000000
23.0383038	0.2258647	1.0000000
23.0423042	0.2258647	1.0000000
23.0463046	0.2258647	1.0000000
23.0503050	0.2258647	1.0000000
23.0543054	0.2258647	1.0000000
23.0583058	0.2258647	1.0000000
23.0623062	0.2258647	1.0000000
23.0663066	0.2258647	1.0000000
23.0703070	0.2258647	1.0000000
23.0743074	0.2258647	1.0000000
23.0783078	0.2258647	1.0000000
23.0823082	0.2258647	1.0000000
23.0863086	0.2258647	1.0000000
23.0903090	0.2258647	1.0000000
23.0943094	0.2258647	1.0000000
23.0983098	0.2258647	1.0000000
23.1023102	0.2258647	1.0000000
23.1063106	0.2258647	1.0000000
23.1103110	0.2258647	1.0000000
23.1143114	0.2258647	1.0000000
23.1183118	0.2258647	1.0000000
23.1223122	0.2258647	1.0000000
23.1263126	0.2258647	1.0000000
23.1303130	0.2258647	1.0000000
23.1343134	0.2258647	1.0000000
23.1383138	0.2258647	1.0000000
23.1423142	0.2258647	1.0000000
23.1463146	0.2258647	1.0000000
23.1503150	0.2258647	1.0000000
23.1543154	0.2258647	1.0000000
23.1583158	0.2258647	1.0000000
23.1623162	0.2258647	1.0000000
23.1663166	0.2258647	1.0000000
23.1703170	0.2258647	1.0000000
23.1743174	0.2258647	1.0000000
23.1783178	0.2258647	1.0000000
23.1823182	0.2258647	1.0000000
23.1863186	0.2258647	1.0000000
23.1903190	0.2258647	1.0000000
23.1943194	0.2258647	1.0000000
23.1983198	0.2258647	1.0000000
23.2023202	0.2258647	1.0000000
23.2063206	0.2258647	1.0000000
23.2103210	0.2258647	1.0000000
23.2143214	0.2258647	1.0000000
23.2183218	0.2258647	1.0000000
23.2223222	0.2258647	1.0000000
23.2263226	0.2258647	1.0000000
23.2303230	0.2258647	1.0000000
23.2343234	0.2258647	1.0000000
23.2383238	0.2258647	1.0000000
23.2423242	0.2258647	1.0000000
23.2463246	0.2258647	1.0000000
23.2503250	0.2258647	1.0000000
23.2543254	0.2258647	1.0000000
23.2583258	0.2258647	1.0000000
23.2623262	0.2258647	1.0000000
23.2663266	0.2258647	1.0000000
23.2703270	0.2258647	1.0000000
23.2743274	0.2258647	1.0000000
23.2783278	0.2258647	1.0000000
23.2823282	0.2258647	1.0000000
23.2863286	0.2258647	1.0000000
23.2903290	0.2258647	1.0000000
23.2943294	0.2258647	1.0000000
23.2983298	0.2258647	1.0000000
23.3023302	0.2258647	1.0000000
23.3063306	0.2258647	1.0000000
23.3103310	0.2258647	1.0000000
23.3143314	0.2258647	1.0000000
23.3183318	0.2258647	1.0000000
23.3223322	0.2258647	1.0000000
23.3263326	0.2258647	1.0000000
23.3303330	0.2258647	1.0000000
23.3343334	0.2258647	1.0000000
23.3383338	0.2258647	1.0000000
23.3423342	0.2258647	1.0000000
23.3463346	0.2258647	1.0000000
23.3503350	0.2258647	1.0000000
23.3543354	0.2258647	1.0000000
23.3583358	0.2258647	1.0000000
23.3623362	0.2258647	1.0000000
23.3663366	0.2258647	1.0000000
23.3703370	0.2258647	1.0000000
23.3743374	0.2258647	1.0000000
23.3783378	0.2258647	1.0000000
23.3823382	0.2258647	1.0000000
23.3863386	0.2258647	1.0000000
23.3903390	0.2258647	1.0000000
23.3943394	0.2258647	1.0000000
23.3983398	0.2258647	1.0000000
23.4023402	0.2258647	1.0000000
23.4063406	0.2258647	1.0000000
23.4103410	0.2258647	1.0000000
23.4143414	0.2258647	1.0000000
23.4183418	0.2258647	1.0000000
23.4223422	0.2258647	1.0000000
23.4263426	0.2258647	1.0000000
23.4303430	0.2258647	1.0000000
23.4343434	0.2258647	1.0000000
23.4383438	0.2258647	1.0000000
23.4423442	0.2258647	1.0000000
23.4463446	0.2258647	1.0000000
23.4503450	0.2258647	1.0000000
23.4543454	0.2258647	1.0000000
23.4583458	0.2258647	1.0000000
23.4623462	0.2258647	1.0000000
23.4663466	0.2258647	1.0000000
23.4703470	0.2258647	1.0000000
23.4743474	0.2258647	1.0000000
23.4783478	0.2258647	1.0000000
23.4823482	0.2258647	1.0000000
23.4863486	0.2258647	1.0000000
23.4903490	0.2258647	1.0000000
23.4943494	0.2258647	1.0000000
23.4983498	0.2258647	1.0000000
23.5023502	0.2258647	1.0000000
23.5063506	0.2258647	1.0000000
23.5103510	0.2258647	1.0000000
23.5143514	0.2258647	1.0000000
23.5183518	0.2258647	1.0000000
23.5223522	0.2258647	1.0000000
23.5263526	0.2258647	1.0000000
23.5303530	0.2258647	1.0000000
23.5343534	0.2258647	1.0000000
23.5383538	0.2258647	1.0000000
23.5423542	0.2258647	1.0000000
23.5463546	0.2258647	1.0000000
23.5503550	0.2258647	1.0000000
23.5543554	0.2258647	1.0000000
23.5583558	0.2258647	1.0000000
23.5623562	0.2258647	1.0000000
23.5663566	0.2258647	1.0000000
23.5703570	0.2258647	1.0000000
23.5743574	0.2258647	1.0000000
23.5783578	0.2258647	1.0000000
23.5823582	0.2258647	1.0000000
23.5863586	0.2258647	1.0000000
23.5903590	0.2258647	1.0000000
23.5943594	0.2258647	1.0000000
23.5983598	0.2258647	1.0000000
23.6023602	0.2258647	1.0000000
23.6063606	0.2258647	1.0000000
23.6103610	0.2258647	1.0000000
23.6143614	0.2258647	1.0000000
23.6183618	0.2258647	1.0000000
23.6223622	0.2258647	1.0000000
23.6263626	0.2258647	1.0000000
23.6303630	0.2258647	1.0000000
23.6343634	0.2258647	1.0000000
23.6383638	0.2258647	1.0000000
23.6423642	0.2258647	1.0000000
23.6463646	0.2258647	1.0000000
23.6503650	0.2258647	1.0000000
23.6543654	0.2258647	1.0000000
23.6583658	0.2258647	1.0000000
23.6623662	0.2258647	1.0000000
23.6663666	0.2258647	1.0000000
23.6703670	0.2258647	1.0000000
23.6743674	0.2258647	1.0000000
23.6783678	0.2258647	1.0000000
23.6823682	0.2258647	1.0000000
23.6863686	0.2258647	1.0000000
23.6903690	0.2258647	1.0000000
23.6943694	0.2258647	1.0000000
23.6983698	0.2258647	1.0000000
23.7023702	0.2258647	1.0000000
23.7063706	0.2258647	1.0000000
23.7103710	0.2258647	1.0000000
23.7143714	0.2258647	1.0000000
23.7183718	0.2258647	1.0000000
23.7223722	0.2258647	1.0000000
23.7263726	0.2258647	1.0000000
23.7303730	0.2258647	1.0000000
23.7343734	0.2258647	1.0000000
23.7383738	0.2258647	1.0000000
23.7423742	0.2258647	1.0000000
23.7463746	0.2258647	1.0000000
23.7503750	0.2258647	1.0000000
23.7543754	0.2258647	1.0000000
23.7583758	0.2258647	1.0000000
23.7623762	0.2258647	1.0000000
23.7663766	0.2258647	1.0000000
23.7703770	0.2258647	1.0000000
23.7743774	0.2258647	1.0000000
23.7783778	0.2258647	1.0000000
23.7823782	0.2258647	1.0000000
23.7863786	0.2258647	1.0000000
23.7903790	0.2258647	1.0000000
23.7943794	0.2258647	1.0000000
23.7983798	0.2258647	1.0000000
23.8023802	0.2258647	1.0000000
23.8063806	0.2258647	1.0000000
23.8103810	0.2258647	1.0000000
23.8143814	0.2258647	1.0000000
23.8183818	0.2258647	1.0000000
23.8223822	0.2258647	1.0000000
23.8263826	0.2258647	1.0000000
23.8303830	0.2258647	1.0000000
23.8343834	0.2258647	1.0000000
23.8383838	0.2258647	1.0000000
23.8423842	0.2258647	1.0000000
23.8463846	0.2258647	1.0000000
23.8503850	0.2258647	1.0000000
23.8543854	0.2258647	1.0000000
23.8583858	0.2258647	1.0000000
23.8623862	0.2258647	1.0000000
23.8663866	0.2258647	1.0000000
23.8703870	0.2258647	1.0000000
23.8743874	0.2258647	1.0000000
23.8783878	0.2258647	1.0000000
23.8823882	0.2258647	1.0000000
23.8863886	0.2258647	1.0000000
23.8903890	0.2258647	1.0000000
23.8943894	0.2258647	1.0000000
23.8983898	0.2258647	1.0000000
23.9023902	0.2258647	1.0000000
23.9063906	0.2258647	1.0000000
23.9103910	0.2258647	1.0000000
23.9143914	0.2258647	1.0000000
23.9183918	0.2258647	1.0000000
23.9223922	0.2258647	1.0000000
23.9263926	0.2258647	1.0000000
23.9303930	0.2258647	1.0000000
23.9343934	0.2258647	1.0000000
23.9383938	0.2258647	1.0000000
23.9423942	0.2258647	1.0000000
23.9463946	0.2258647	1.0000000
23.9503950	0.2258647	1.0000000
23.9543954	0.2258647	1.0000000
23.9583958	0.2258647	1.0000000
23.9623962	0.2258647	1.0000000
23.9663966	0.2258647	1.0000000
23.9703970	0.2258647	1.0000000
23.9743974	0.2258647	1.0000000
23.9783978	0.2258647	1.0000000
23.9823982	0.2258647	1.0000000
23.9863986	0.2258647	1.0000000
23.9903990	0.2258647	1.0000000
23.9943994	0.2258647	1.0000000
23.9983998	0.2258647	1.0000000
24.0024002	0.2258647	1.0000000
24.0064006	0.2258647	1.0000000
24.0104010	0.2258647	1.0000000
24.0144014	0.2258647	1.0000000
24.0184018	0.2258647	1.0000000
24.0224022	0.2258647	1.0000000
24.0264026	0.2258647	1.0000000
24.0304030	0.2258647	1.0000000
24.0344034	0.2258647	1.0000000
24.0384038	0.2258647	1.0000000
24.0424042	0.2258647	1.0000000
24.0464046	0.2258647	1.0000000
24.0504050	0.2258647	1.0000000
24.0544054	0.2258647	1.0000000
24.0584058	0.2258647	1.0000000
24.0624062	0.2258647	1.0000000
24.0664066	0.2258647	1.0000000
24.0704070	0.2258647	1.0000000
24.0744074	0.2258647	1.0000000
24.0784078	0.2258647	1.0000000
24.0824082	0.2258647	1.0000000
24.0864086	0.2258647	1.0000000
24.0904090	0.2258647	1.0000000
24.0944094	0.2258647	1.0000000
24.0984098	0.2258647	1.0000000
24.1024102	0.2258647	1.0000000
24.1064106	0.2258647	1.0000000
24.1104110	0.2258647	1.0000000
24.1144114	0.2258647	1.0000000
24.1184118	0.2258647	1.0000000
24.1224122	0.2258647	1.0000000
24.1264126	0.2258647	1.0000000
24.1304130	0.2258647	1.0000000
24.1344134	0.2258647	1.0000000
24.1384138	0.2258647	1.0000000
24.1424142	0.2258647	1.0000000
24.1464146	0.2258647	1.0000000
24.1504150	0.2258647	1.0000000
24.1544154	0.2258647	1.0000000
24.1584158	0.2258647	1.0000000
24.1624162	0.2258647	1.0000000
24.1664166	0.2258647	1.0000000
24.1704170	0.2258647	1.0000000
24.1744174	0.2258647	1.0000000
24.1784178	0.2258647	1.0000000
24.1824182	0.2258647	1.0000000
24.1864186	0.2258647	1.0000000
24.1904190	0.2258647	1.0000000
24.1944194	0.2258647	1.0000000
24.1984198	0.2258647	1.0000000
24.2024202	0.2258647	1.0000000
24.2064206	0.2258647	1.0000000
24.2104210	0.2258647	1.0000000
24.2144214	0.2258647	1.0000000
24.2184218	0.2258647	1.0000000
24.2224222	0.2258647	1.0000000
24.2264226	0.2258647	1.0000000
24.2304230	0.2258647	1.0000000
24.2344234	0.2258647	1.0000000
24.2384238	0.2258647	1.0000000
24.2424242	0.2258647	1.0000000
24.2464246	0.2258647	1.0000000
24.2504250	0.2258647	1.0000000
24.2544254	0.2258647	1.0000000
24.2584258	0.2258647	1.0000000
24.2624262	0.2258647	1.0000000
24.2664266	0.2258647	1.0000000
24.2704270	0.2258647	1.0000000
24.2744274	0.2258647	1.0000000
24.2784278	0.2258647	1.0000000
24.2824282	0.2258647	1.0000000
24.2864286	0.2258647	1.0000000
24.2904290	0.2258647	1.0000000
24.2944294	0.2258647	1.0000000
24.2984298	0.2258647	1.0000000
24.3024302	0.2258647	1.0000000
24.3064306	0.2258647	1.0000000
24.3104310	0.2258647	1.0000000
24.3144314	0.2258647	1.0000000
24.3184318	0.2258647	1.0000000
24.3224322	0.2258647	1.0000000
24.3264326	0.2258647	1.0000000
24.3304330	0.2258647	1.0000000
24.3344334	0.2258647	1.0000000
24.3384338	0.2258647	1.0000000
24.3424342	0.2258647	1.0000000
24.3464346	0.2258647	1.0000000
24.3504350	0.2258647	1.0000000
24.3544354	0.2258647	1.0000000
24.3584358	0.2258647	1.0000000
24.3624362	0.2258647	1.0000000
24.3664366	0.2258647	1.0000000
24.3704370	0.2258647	1.0000000
24.3744374	0.2258647	1.0000000
24.3784378	0.2258647	1.0000000
24.3824382	0.2258647	1.0000000
